trial channel time voltage
65 FP1 0 -73.456
65 FP1 1 21.759
65 FP1 2 108.673
65 FP1 3 71.075
65 FP1 4 -48.065
65 FP1 5 -105.194
65 FP1 6 -38.300
65 FP1 7 55.450
65 FP1 8 49.103
65 FP1 9 -48.553
65 FP1 10 -101.776
65 FP1 11 -27.069
65 FP1 12 94.513
65 FP1 13 118.439
65 FP1 14 13.947
65 FP1 15 -93.964
65 FP1 16 -83.221
65 FP1 17 13.458
65 FP1 18 60.333
65 FP1 19 -4.608
65 FP1 20 -88.104
65 FP1 21 -70.038
65 FP1 22 38.849
65 FP1 23 103.790
65 FP1 24 40.314
65 FP1 25 -70.038
65 FP1 26 -84.198
65 FP1 27 20.782
65 FP1 28 117.462
65 FP1 29 83.771
65 FP1 30 -41.229
65 FP1 31 -108.124
65 FP1 32 -46.600
65 FP1 33 50.079
65 FP1 34 51.544
65 FP1 35 -41.718
65 FP1 36 -99.335
65 FP1 37 -30.975
65 FP1 38 90.118
65 FP1 39 117.462
65 FP1 40 17.365
65 FP1 41 -90.546
65 FP1 42 -84.198
65 FP1 43 10.040
65 FP1 44 58.868
65 FP1 45 -3.632
65 FP1 46 -88.104
65 FP1 47 -74.921
65 FP1 48 26.642
65 FP1 49 84.747
65 FP1 50 18.829
65 FP1 51 -91.522
65 FP1 52 -100.311
65 FP1 53 17.853
65 FP1 54 127.716
65 FP1 55 99.396
65 FP1 56 -29.022
65 FP1 57 -112.518
65 FP1 58 -59.784
65 FP1 59 42.267
65 FP1 60 55.450
65 FP1 61 -33.417
65 FP1 62 -95.428
65 FP1 63 -35.858
65 FP1 64 82.306
65 FP1 65 116.974
65 FP1 66 23.712
65 FP1 67 -84.686
65 FP1 68 -83.221
65 FP1 69 8.087
65 FP1 70 58.380
65 FP1 71 -0.214
65 FP1 72 -85.175
65 FP1 73 -76.874
65 FP1 74 22.247
65 FP1 75 82.306
65 FP1 76 19.318
65 FP1 77 -91.034
65 FP1 78 -102.753
65 FP1 79 13.458
65 FP1 80 126.740
65 FP1 81 103.790
65 FP1 82 -28.046
65 FP1 83 -113.007
65 FP1 84 -62.225
65 FP1 85 40.802
65 FP1 86 56.915
65 FP1 87 -29.510
65 FP1 88 -95.428
65 FP1 89 -39.764
65 FP1 90 79.865
65 FP1 91 118.439
65 FP1 92 28.107
65 FP1 93 -80.292
65 FP1 94 -80.292
65 FP1 95 11.505
65 FP1 96 65.704
65 FP1 97 8.087
65 FP1 98 -82.245
65 FP1 99 -80.780
65 FP1 100 15.411
65 FP1 101 79.376
65 FP1 102 22.736
65 FP1 103 -86.639
65 FP1 104 -102.264
65 FP1 105 10.040
65 FP1 106 124.298
65 FP1 107 104.279
65 FP1 108 -25.116
65 FP1 109 -111.542
65 FP1 110 -65.155
65 FP1 111 38.361
65 FP1 112 57.892
65 FP1 113 -28.046
65 FP1 114 -96.405
65 FP1 115 -44.647
65 FP1 116 71.564
65 FP1 117 110.626
65 FP1 118 25.665
65 FP1 119 -74.432
65 FP1 120 -59.296
65 FP1 121 51.544
65 FP1 122 114.532
65 FP1 123 47.150
65 FP1 124 -70.526
65 FP1 125 -98.846
