trial channel time voltage
9 FP1 0 61.503
9 FP1 1 -61.544
9 FP1 2 -76.681
9 FP1 3 27.323
9 FP1 4 112.284
9 FP1 5 68.339
9 FP1 6 -54.220
9 FP1 7 -105.001
9 FP1 8 -32.735
9 FP1 9 56.620
9 FP1 10 42.460
9 FP1 11 -54.708
9 FP1 12 -99.630
9 FP1 13 -22.481
9 FP1 14 87.382
9 FP1 15 93.241
9 FP1 16 -11.739
9 FP1 17 -91.329
9 FP1 18 -41.524
9 FP1 19 77.128
9 FP1 20 116.679
9 FP1 21 27.323
9 FP1 22 -79.122
9 FP1 23 -70.821
9 FP1 24 33.183
9 FP1 25 92.753
9 FP1 26 27.323
9 FP1 27 -81.075
9 FP1 28 -95.723
9 FP1 29 -1.485
9 FP1 30 75.663
9 FP1 31 30.741
9 FP1 32 -77.657
9 FP1 33 -103.048
9 FP1 34 0.956
9 FP1 35 117.167
9 FP1 36 110.331
9 FP1 37 -6.368
9 FP1 38 -84.005
9 FP1 39 -27.364
9 FP1 40 83.964
9 FP1 41 103.495
9 FP1 42 2.421
9 FP1 43 -96.212
9 FP1 44 -77.169
9 FP1 45 23.417
9 FP1 46 65.409
9 FP1 47 -6.856
9 FP1 48 -93.770
9 FP1 49 -71.798
9 FP1 50 41.972
9 FP1 51 111.308
9 FP1 52 48.808
9 FP1 53 -64.962
9 FP1 54 -82.540
9 FP1 55 19.999
9 FP1 56 113.261
9 FP1 57 81.523
9 FP1 58 -42.013
9 FP1 59 -107.442
9 FP1 60 -45.919
9 FP1 61 49.784
9 FP1 62 49.296
9 FP1 63 -44.942
9 FP1 64 -104.024
9 FP1 65 -43.966
9 FP1 66 61.991
9 FP1 67 73.710
9 FP1 68 -29.806
9 FP1 69 -115.743
9 FP1 70 -65.450
9 FP1 71 71.757
9 FP1 72 138.163
9 FP1 73 59.550
9 FP1 74 -61.544
9 FP1 75 -74.727
9 FP1 76 30.253
9 FP1 77 112.773
9 FP1 78 64.433
9 FP1 79 -56.173
9 FP1 80 -104.513
9 FP1 81 -30.782
9 FP1 82 57.597
9 FP1 83 40.507
9 FP1 84 -56.661
9 FP1 85 -99.630
9 FP1 86 -21.993
9 FP1 87 82.987
9 FP1 88 82.987
9 FP1 89 -23.946
9 FP1 90 -100.118
9 FP1 91 -42.501
9 FP1 92 82.499
9 FP1 93 121.073
9 FP1 94 26.347
9 FP1 95 -86.446
9 FP1 96 -85.958
