trial channel time voltage
41 FP1 0 5.178
41 FP1 1 4.690
41 FP1 2 4.201
41 FP1 3 3.713
41 FP1 4 2.736
41 FP1 5 2.736
41 FP1 6 2.736
41 FP1 7 3.713
41 FP1 8 4.690
41 FP1 9 5.666
41 FP1 10 5.178
41 FP1 11 5.178
41 FP1 12 4.690
41 FP1 13 4.690
41 FP1 14 5.178
41 FP1 15 4.690
41 FP1 16 3.713
41 FP1 17 3.225
41 FP1 18 3.225
41 FP1 19 4.201
41 FP1 20 5.666
41 FP1 21 6.643
41 FP1 22 6.643
41 FP1 23 5.666
41 FP1 24 4.690
41 FP1 25 3.713
41 FP1 26 2.248
41 FP1 27 0.783
41 FP1 28 -0.193
41 FP1 29 -0.682
41 FP1 30 0.295
41 FP1 31 1.760
41 FP1 32 3.225
41 FP1 33 3.713
41 FP1 34 3.713
41 FP1 35 4.201
41 FP1 36 4.690
41 FP1 37 6.154
41 FP1 38 7.131
41 FP1 39 7.131
41 FP1 40 6.643
41 FP1 41 7.131
41 FP1 42 8.596
41 FP1 43 11.037
41 FP1 44 12.014
41 FP1 45 10.549
41 FP1 46 7.131
41 FP1 47 3.225
41 FP1 48 1.760
41 FP1 49 3.713
41 FP1 50 6.643
41 FP1 51 10.061
41 FP1 52 10.549
41 FP1 53 9.084
41 FP1 54 7.619
41 FP1 55 6.643
41 FP1 56 6.154
41 FP1 57 5.178
41 FP1 58 3.225
41 FP1 59 0.783
41 FP1 60 -1.170
41 FP1 61 -2.146
41 FP1 62 -1.170
41 FP1 63 0.295
41 FP1 64 1.272
41 FP1 65 2.248
41 FP1 66 2.736
41 FP1 67 4.201
41 FP1 68 6.154
41 FP1 69 7.619
41 FP1 70 8.108
41 FP1 71 7.619
41 FP1 72 6.643
41 FP1 73 5.666
41 FP1 74 5.666
41 FP1 75 5.178
41 FP1 76 5.178
41 FP1 77 5.178
41 FP1 78 4.201
41 FP1 79 2.736
41 FP1 80 1.272
41 FP1 81 -0.193
41 FP1 82 -0.682
41 FP1 83 -1.170
41 FP1 84 -1.170
41 FP1 85 -1.170
41 FP1 86 -1.170
41 FP1 87 -1.658
41 FP1 88 -2.146
41 FP1 89 -3.611
41 FP1 90 -4.588
41 FP1 91 -5.564
41 FP1 92 -6.541
41 FP1 93 -7.029
41 FP1 94 -6.541
41 FP1 95 -6.053
41 FP1 96 -5.076
41 FP1 97 -5.076
41 FP1 98 -5.564
41 FP1 99 -7.029
41 FP1 100 -8.494
41 FP1 101 -9.471
41 FP1 102 -9.959
41 FP1 103 -9.471
41 FP1 104 -8.494
41 FP1 105 -6.541
41 FP1 106 -4.588
41 FP1 107 -3.123
41 FP1 108 -2.635
41 FP1 109 -2.635
41 FP1 110 -4.100
41 FP1 111 -4.588
41 FP1 112 -4.588
41 FP1 113 -3.611
41 FP1 114 -1.658
41 FP1 115 -0.682
41 FP1 116 -1.170
41 FP1 117 -1.658
41 FP1 118 -2.635
41 FP1 119 -3.123
41 FP1 120 -2.146
41 FP1 121 -1.170
41 FP1 122 -0.682
41 FP1 123 -1.170
41 FP1 124 -3.123
41 FP1 125 -4.588
41 FP1 126 -5.564
41 FP1 127 -4.588
41 FP1 128 -4.100
41 FP1 129 -3.611
41 FP1 130 -4.100
41 FP1 131 -5.564
41 FP1 132 -7.029
41 FP1 133 -7.029
41 FP1 134 -6.053
41 FP1 135 -4.100
41 FP1 136 -1.170
41 FP1 137 0.783
41 FP1 138 1.760
41 FP1 139 2.736
41 FP1 140 3.713
41 FP1 141 4.201
41 FP1 142 5.178
41 FP1 143 4.690
41 FP1 144 3.713
41 FP1 145 2.736
41 FP1 146 2.736
41 FP1 147 3.713
41 FP1 148 5.666
41 FP1 149 6.643
41 FP1 150 5.666
41 FP1 151 4.201
41 FP1 152 2.736
41 FP1 153 2.736
41 FP1 154 4.201
41 FP1 155 6.154
41 FP1 156 7.619
41 FP1 157 7.619
41 FP1 158 6.154
41 FP1 159 4.201
