trial channel time voltage
6 FP1 0 5.371
6 FP1 1 5.371
6 FP1 2 4.883
6 FP1 3 4.395
6 FP1 4 3.418
6 FP1 5 1.465
6 FP1 6 -0.977
6 FP1 7 -3.418
6 FP1 8 -5.371
6 FP1 9 -6.348
6 FP1 10 -6.836
6 FP1 11 -6.836
6 FP1 12 -7.324
6 FP1 13 -7.324
6 FP1 14 -7.812
6 FP1 15 -6.836
6 FP1 16 -5.371
6 FP1 17 -2.441
6 FP1 18 0.488
6 FP1 19 3.418
6 FP1 20 6.348
6 FP1 21 8.789
6 FP1 22 10.742
6 FP1 23 11.230
6 FP1 24 9.766
6 FP1 25 7.324
6 FP1 26 3.906
6 FP1 27 0.977
6 FP1 28 -0.977
6 FP1 29 -1.953
6 FP1 30 -2.930
6 FP1 31 -4.395
6 FP1 32 -6.348
6 FP1 33 -7.812
6 FP1 34 -8.789
6 FP1 35 -8.301
6 FP1 36 -7.812
6 FP1 37 -6.348
6 FP1 38 -4.395
6 FP1 39 -2.441
6 FP1 40 0.000
6 FP1 41 1.465
6 FP1 42 1.953
6 FP1 43 1.953
6 FP1 44 2.441
6 FP1 45 3.906
6 FP1 46 6.348
6 FP1 47 8.789
6 FP1 48 10.742
6 FP1 49 12.207
6 FP1 50 13.184
6 FP1 51 14.160
6 FP1 52 14.160
6 FP1 53 12.207
6 FP1 54 9.766
6 FP1 55 6.348
6 FP1 56 3.906
6 FP1 57 2.930
6 FP1 58 3.418
6 FP1 59 3.906
6 FP1 60 4.395
6 FP1 61 3.418
6 FP1 62 2.441
6 FP1 63 0.977
6 FP1 64 0.488
6 FP1 65 0.488
6 FP1 66 1.465
6 FP1 67 2.441
6 FP1 68 3.418
6 FP1 69 3.906
6 FP1 70 3.906
6 FP1 71 4.395
6 FP1 72 5.371
6 FP1 73 5.859
6 FP1 74 5.859
6 FP1 75 5.371
6 FP1 76 4.883
6 FP1 77 4.395
6 FP1 78 4.883
6 FP1 79 4.883
6 FP1 80 4.883
6 FP1 81 4.883
6 FP1 82 4.883
6 FP1 83 6.348
6 FP1 84 7.812
6 FP1 85 8.789
6 FP1 86 8.301
6 FP1 87 6.836
6 FP1 88 4.883
6 FP1 89 4.395
6 FP1 90 4.395
6 FP1 91 5.371
6 FP1 92 5.859
6 FP1 93 6.348
6 FP1 94 6.836
6 FP1 95 8.301
6 FP1 96 9.277
6 FP1 97 9.766
6 FP1 98 8.301
6 FP1 99 5.859
6 FP1 100 3.906
6 FP1 101 3.906
6 FP1 102 4.883
6 FP1 103 6.348
6 FP1 104 6.836
6 FP1 105 6.348
6 FP1 106 4.883
6 FP1 107 3.906
6 FP1 108 3.906
6 FP1 109 4.395
6 FP1 110 4.883
6 FP1 111 5.859
6 FP1 112 6.836
6 FP1 113 8.789
6 FP1 114 11.230
6 FP1 115 11.719
6 FP1 116 11.719
6 FP1 117 10.254
6 FP1 118 8.789
6 FP1 119 7.812
6 FP1 120 7.324
6 FP1 121 6.348
6 FP1 122 3.906
6 FP1 123 0.488
6 FP1 124 -2.441
6 FP1 125 -4.395
6 FP1 126 -4.395
6 FP1 127 -3.418
6 FP1 128 -1.953
6 FP1 129 -0.977
6 FP1 130 -0.977
6 FP1 131 -1.465
6 FP1 132 -1.953
6 FP1 133 -0.977
6 FP1 134 0.488
6 FP1 135 1.953
6 FP1 136 1.953
6 FP1 137 1.465
6 FP1 138 0.977
6 FP1 139 1.953
6 FP1 140 3.418
6 FP1 141 3.906
6 FP1 142 1.953
6 FP1 143 -1.953
6 FP1 144 -5.859
6 FP1 145 -8.301
6 FP1 146 -6.836
6 FP1 147 -2.930
6 FP1 148 0.977
6 FP1 149 2.930
6 FP1 150 2.930
6 FP1 151 2.441
6 FP1 152 2.441
6 FP1 153 2.930
6 FP1 154 3.906
6 FP1 155 4.883
6 FP1 156 5.371
6 FP1 157 5.859
6 FP1 158 6.836
6 FP1 159 8.301
6 FP1 160 8.789
6 FP1 161 9.277
6 FP1 162 7.812
6 FP1 163 6.348
6 FP1 164 4.883
6 FP1 165 3.906
6 FP1 166 4.395
6 FP1 167 4.883
6 FP1 168 4.883
6 FP1 169 3.418
6 FP1 170 0.488
6 FP1 171 -0.977
6 FP1 172 -1.465
6 FP1 173 0.488
6 FP1 174 2.441
6 FP1 175 3.418
6 FP1 176 3.418
6 FP1 177 3.906
6 FP1 178 6.836
6 FP1 179 10.254
6 FP1 180 12.695
6 FP1 181 12.207
6 FP1 182 8.301
6 FP1 183 3.906
6 FP1 184 1.953
6 FP1 185 2.441
6 FP1 186 2.930
6 FP1 187 2.930
6 FP1 188 0.488
6 FP1 189 -1.953
6 FP1 190 -3.418
6 FP1 191 -2.441
6 FP1 192 -0.977
6 FP1 193 0.488
6 FP1 194 0.488
6 FP1 195 0.488
6 FP1 196 0.977
6 FP1 197 2.930
6 FP1 198 5.371
6 FP1 199 7.324
6 FP1 200 9.277
6 FP1 201 10.742
6 FP1 202 12.207
6 FP1 203 13.184
6 FP1 204 13.672
6 FP1 205 12.695
6 FP1 206 10.254
6 FP1 207 7.324
6 FP1 208 3.418
6 FP1 209 -0.488
6 FP1 210 -2.930
6 FP1 211 -2.930
6 FP1 212 -0.977
6 FP1 213 2.441
6 FP1 214 3.906
6 FP1 215 4.395
6 FP1 216 2.930
6 FP1 217 1.465
6 FP1 218 0.977
6 FP1 219 2.441
6 FP1 220 3.906
6 FP1 221 4.883
6 FP1 222 5.371
6 FP1 223 5.371
6 FP1 224 5.859
6 FP1 225 7.812
6 FP1 226 10.254
6 FP1 227 12.207
6 FP1 228 13.184
6 FP1 229 12.695
6 FP1 230 11.230
6 FP1 231 9.766
6 FP1 232 8.301
6 FP1 233 7.324
6 FP1 234 6.348
6 FP1 235 4.883
6 FP1 236 2.441
6 FP1 237 0.488
6 FP1 238 0.000
6 FP1 239 1.465
6 FP1 240 3.418
6 FP1 241 4.883
6 FP1 242 5.371
6 FP1 243 4.883
6 FP1 244 5.371
6 FP1 245 7.324
6 FP1 246 10.742
6 FP1 247 13.184
6 FP1 248 13.672
6 FP1 249 11.230
6 FP1 250 8.789
6 FP1 251 6.836
6 FP1 252 6.348
6 FP1 253 5.859
6 FP1 254 4.883
6 FP1 255 3.418
6 FP2 0 1.444
6 FP2 1 0.956
6 FP2 2 3.398
6 FP2 3 6.816
6 FP2 4 8.280
6 FP2 5 4.862
6 FP2 6 -1.485
6 FP2 7 -7.833
6 FP2 8 -10.274
6 FP2 9 -8.809
6 FP2 10 -6.368
6 FP2 11 -4.415
6 FP2 12 -5.391
6 FP2 13 -7.833
6 FP2 14 -8.809
6 FP2 15 -7.345
6 FP2 16 -3.927
6 FP2 17 -0.509
6 FP2 18 0.468
6 FP2 19 0.468
6 FP2 20 0.468
6 FP2 21 2.421
6 FP2 22 5.839
6 FP2 23 8.280
6 FP2 24 8.280
6 FP2 25 4.862
6 FP2 26 0.468
6 FP2 27 -3.438
6 FP2 28 -4.903
6 FP2 29 -4.415
6 FP2 30 -3.438
6 FP2 31 -2.950
6 FP2 32 -2.950
6 FP2 33 -3.438
6 FP2 34 -3.927
6 FP2 35 -5.391
6 FP2 36 -6.856
6 FP2 37 -7.345
6 FP2 38 -6.368
6 FP2 39 -3.927
6 FP2 40 -1.973
6 FP2 41 -1.485
6 FP2 42 -1.973
6 FP2 43 -1.973
6 FP2 44 0.956
6 FP2 45 4.862
6 FP2 46 8.280
6 FP2 47 9.257
6 FP2 48 7.792
6 FP2 49 5.839
6 FP2 50 6.327
6 FP2 51 9.257
6 FP2 52 13.163
6 FP2 53 14.140
6 FP2 54 11.698
6 FP2 55 6.816
6 FP2 56 2.421
6 FP2 57 0.956
6 FP2 58 2.421
6 FP2 59 5.351
6 FP2 60 6.816
6 FP2 61 5.839
6 FP2 62 2.909
6 FP2 63 -0.020
6 FP2 64 -1.973
6 FP2 65 -1.485
6 FP2 66 -0.020
6 FP2 67 0.956
6 FP2 68 -0.020
6 FP2 69 -2.462
6 FP2 70 -3.438
6 FP2 71 -2.462
6 FP2 72 0.956
6 FP2 73 3.886
6 FP2 74 4.862
6 FP2 75 3.886
6 FP2 76 1.933
6 FP2 77 1.933
6 FP2 78 2.909
6 FP2 79 4.374
6 FP2 80 3.886
6 FP2 81 1.444
6 FP2 82 -1.485
6 FP2 83 -1.973
6 FP2 84 0.468
6 FP2 85 3.398
6 FP2 86 4.862
6 FP2 87 4.374
6 FP2 88 1.933
6 FP2 89 -0.020
6 FP2 90 -0.509
6 FP2 91 0.468
6 FP2 92 1.444
6 FP2 93 2.421
6 FP2 94 2.909
6 FP2 95 3.886
6 FP2 96 4.374
6 FP2 97 4.374
6 FP2 98 3.398
6 FP2 99 2.421
6 FP2 100 1.933
6 FP2 101 2.421
6 FP2 102 3.886
6 FP2 103 5.839
6 FP2 104 6.327
6 FP2 105 5.839
6 FP2 106 3.886
6 FP2 107 1.444
6 FP2 108 -0.020
6 FP2 109 -1.485
6 FP2 110 -1.485
6 FP2 111 -0.020
6 FP2 112 3.398
6 FP2 113 7.304
6 FP2 114 10.234
6 FP2 115 10.234
6 FP2 116 7.792
6 FP2 117 4.862
6 FP2 118 3.398
6 FP2 119 3.398
6 FP2 120 2.909
6 FP2 121 1.444
6 FP2 122 -1.485
6 FP2 123 -3.438
6 FP2 124 -3.927
6 FP2 125 -2.950
6 FP2 126 -2.950
6 FP2 127 -3.927
6 FP2 128 -5.880
6 FP2 129 -5.880
6 FP2 130 -4.415
6 FP2 131 -2.462
6 FP2 132 -0.509
6 FP2 133 -1.973
6 FP2 134 -2.950
6 FP2 135 -3.438
6 FP2 136 -1.973
6 FP2 137 0.468
6 FP2 138 0.956
6 FP2 139 0.468
6 FP2 140 -0.997
6 FP2 141 -1.973
6 FP2 142 -2.462
6 FP2 143 -3.927
6 FP2 144 -7.345
6 FP2 145 -11.251
6 FP2 146 -13.692
6 FP2 147 -12.716
6 FP2 148 -8.321
6 FP2 149 -2.462
6 FP2 150 1.444
6 FP2 151 1.933
6 FP2 152 0.468
6 FP2 153 -0.997
6 FP2 154 0.468
6 FP2 155 4.374
6 FP2 156 8.769
6 FP2 157 10.722
6 FP2 158 8.769
6 FP2 159 4.374
6 FP2 160 1.933
6 FP2 161 1.444
6 FP2 162 3.886
6 FP2 163 5.839
6 FP2 164 5.351
6 FP2 165 3.398
6 FP2 166 1.444
6 FP2 167 1.444
6 FP2 168 2.421
6 FP2 169 3.398
6 FP2 170 1.444
6 FP2 171 -2.462
6 FP2 172 -5.880
6 FP2 173 -5.880
6 FP2 174 -2.950
6 FP2 175 0.956
6 FP2 176 3.398
6 FP2 177 3.886
6 FP2 178 2.421
6 FP2 179 1.444
6 FP2 180 2.421
6 FP2 181 3.886
6 FP2 182 4.374
6 FP2 183 3.398
6 FP2 184 2.421
6 FP2 185 1.444
6 FP2 186 1.933
6 FP2 187 1.444
6 FP2 188 0.468
6 FP2 189 -2.462
6 FP2 190 -4.903
6 FP2 191 -6.368
6 FP2 192 -5.880
6 FP2 193 -4.903
6 FP2 194 -3.927
6 FP2 195 -2.950
6 FP2 196 -1.485
6 FP2 197 0.468
6 FP2 198 2.909
6 FP2 199 3.886
6 FP2 200 3.886
6 FP2 201 4.374
6 FP2 202 5.839
6 FP2 203 8.769
6 FP2 204 11.698
6 FP2 205 11.210
6 FP2 206 8.280
6 FP2 207 3.886
6 FP2 208 0.956
6 FP2 209 0.468
6 FP2 210 1.444
6 FP2 211 1.444
6 FP2 212 -1.485
6 FP2 213 -4.903
6 FP2 214 -6.856
6 FP2 215 -6.856
6 FP2 216 -4.903
6 FP2 217 -2.950
6 FP2 218 -2.462
6 FP2 219 -2.950
6 FP2 220 -1.973
6 FP2 221 0.956
6 FP2 222 4.862
6 FP2 223 7.304
6 FP2 224 6.816
6 FP2 225 4.374
6 FP2 226 2.421
6 FP2 227 2.421
6 FP2 228 4.862
6 FP2 229 8.280
6 FP2 230 9.745
6 FP2 231 8.769
6 FP2 232 5.351
6 FP2 233 0.468
6 FP2 234 -2.950
6 FP2 235 -4.903
6 FP2 236 -5.391
6 FP2 237 -4.903
6 FP2 238 -2.950
6 FP2 239 -0.997
6 FP2 240 -0.020
6 FP2 241 0.468
6 FP2 242 0.468
6 FP2 243 0.956
6 FP2 244 3.398
6 FP2 245 6.327
6 FP2 246 8.280
6 FP2 247 8.280
6 FP2 248 6.816
6 FP2 249 5.351
6 FP2 250 4.374
6 FP2 251 3.886
6 FP2 252 3.886
6 FP2 253 2.909
6 FP2 254 1.933
6 FP2 255 2.421
6 F7 0 0.295
6 F7 1 2.248
6 F7 2 5.178
6 F7 3 7.619
6 F7 4 7.619
6 F7 5 4.690
6 F7 6 -0.193
6 F7 7 -4.100
6 F7 8 -7.029
6 F7 9 -7.517
6 F7 10 -7.029
6 F7 11 -6.541
6 F7 12 -6.053
6 F7 13 -5.076
6 F7 14 -3.611
6 F7 15 -1.658
6 F7 16 0.783
6 F7 17 3.713
6 F7 18 5.666
6 F7 19 8.596
6 F7 20 11.037
6 F7 21 12.990
6 F7 22 13.479
6 F7 23 12.014
6 F7 24 9.572
6 F7 25 6.154
6 F7 26 3.713
6 F7 27 1.760
6 F7 28 0.295
6 F7 29 -0.682
6 F7 30 -1.170
6 F7 31 -2.146
6 F7 32 -2.146
6 F7 33 -3.123
6 F7 34 -4.588
6 F7 35 -7.029
6 F7 36 -9.471
6 F7 37 -10.935
6 F7 38 -9.959
6 F7 39 -7.517
6 F7 40 -4.100
6 F7 41 -1.170
6 F7 42 0.295
6 F7 43 1.272
6 F7 44 1.760
6 F7 45 3.225
6 F7 46 5.666
6 F7 47 9.572
6 F7 48 12.990
6 F7 49 14.943
6 F7 50 15.920
6 F7 51 16.408
6 F7 52 16.408
6 F7 53 15.920
6 F7 54 15.432
6 F7 55 13.479
6 F7 56 10.549
6 F7 57 6.154
6 F7 58 1.760
6 F7 59 -1.170
6 F7 60 -1.170
6 F7 61 0.295
6 F7 62 3.225
6 F7 63 4.690
6 F7 64 5.178
6 F7 65 3.713
6 F7 66 2.736
6 F7 67 3.225
6 F7 68 5.178
6 F7 69 7.619
6 F7 70 9.084
6 F7 71 8.596
6 F7 72 7.619
6 F7 73 7.131
6 F7 74 9.084
6 F7 75 12.502
6 F7 76 15.432
6 F7 77 17.385
6 F7 78 15.920
6 F7 79 13.479
6 F7 80 11.037
6 F7 81 10.549
6 F7 82 11.525
