trial channel time voltage
26 FP1 0 13.997
26 FP1 1 -98.307
26 FP1 2 -96.354
26 FP1 3 3.743
26 FP1 4 64.779
26 FP1 5 6.185
26 FP1 6 -91.471
26 FP1 7 -89.518
26 FP1 8 24.251
26 FP1 9 118.001
26 FP1 10 79.915
26 FP1 11 -36.784
26 FP1 12 -84.147
26 FP1 13 -6.510
26 FP1 14 92.611
26 FP1 15 80.404
26 FP1 16 -33.366
26 FP1 17 -108.561
26 FP1 18 -60.221
26 FP1 19 37.923
26 FP1 20 52.083
26 FP1 21 -36.784
26 FP1 22 -108.073
26 FP1 23 -58.268
26 FP1 24 57.454
26 FP1 25 94.076
26 FP1 26 3.743
26 FP1 27 -98.307
26 FP1 28 -80.241
26 FP1 29 43.294
26 FP1 30 121.419
26 FP1 31 57.943
26 FP1 32 -71.452
26 FP1 33 -113.444
26 FP1 34 -32.389
26 FP1 35 53.548
26 FP1 36 30.599
26 FP1 37 -67.546
26 FP1 38 -104.655
26 FP1 39 -25.553
26 FP1 40 68.197
26 FP1 41 51.595
26 FP1 42 -59.245
26 FP1 43 -121.257
26 FP1 44 -43.620
26 FP1 45 91.146
26 FP1 46 124.349
26 FP1 47 23.763
26 FP1 48 -81.706
26 FP1 49 -63.151
26 FP1 50 49.642
26 FP1 51 108.236
26 FP1 52 33.040
26 FP1 53 -83.659
26 FP1 54 -101.725
26 FP1 55 -11.882
26 FP1 56 58.919
26 FP1 57 17.415
26 FP1 58 -80.241
26 FP1 59 -95.866
26 FP1 60 2.767
26 FP1 61 98.470
26 FP1 62 71.615
26 FP1 63 -42.155
26 FP1 64 -96.354
26 FP1 65 -20.671
26 FP1 66 92.611
26 FP1 67 100.911
26 FP1 68 -4.069
26 FP1 69 -86.100
26 FP1 70 -39.714
26 FP1 71 73.079
26 FP1 72 106.283
26 FP1 73 10.579
26 FP1 74 -100.260
26 FP1 75 -94.401
26 FP1 76 7.161
26 FP1 77 65.267
26 FP1 78 3.743
26 FP1 79 -93.424
26 FP1 80 -89.030
26 FP1 81 26.693
26 FP1 82 119.466
26 FP1 83 79.427
26 FP1 84 -38.737
26 FP1 85 -84.635
26 FP1 86 -4.557
26 FP1 87 94.076
26 FP1 88 80.404
26 FP1 89 -33.854
26 FP1 90 -109.049
26 FP1 91 -59.733
26 FP1 92 38.411
26 FP1 93 51.107
26 FP1 94 -38.249
26 FP1 95 -109.538
26 FP1 96 -61.686
26 FP1 97 48.665
26 FP1 98 77.962
26 FP1 99 -16.276
26 FP1 100 -115.397
26 FP1 101 -86.589
26 FP1 102 46.712
26 FP1 103 132.161
26 FP1 104 70.638
26 FP1 105 -55.339
26 FP1 106 -87.565
26 FP1 107 7.650
26 FP1 108 102.865
26 FP1 109 74.056
26 FP1 110 -46.061
26 FP1 111 -111.491
26 FP1 112 -50.944
26 FP1 113 44.759
26 FP1 114 44.759
26 FP1 115 -48.503
26 FP1 116 -104.655
26 FP1 117 -37.760
26 FP1 118 80.892
26 FP1 119 107.259
26 FP1 120 12.044
26 FP1 121 -81.706
26 FP1 122 -54.362
26 FP1 123 55.990
26 FP1 124 105.794
26 FP1 125 27.669
26 FP1 126 -86.100
26 FP1 127 -98.307
26 FP1 128 -6.510
26 FP1 129 60.384
26 FP1 130 11.068
26 FP1 131 -87.077
26 FP1 132 -100.749
26 FP1 133 -5.046
26 FP1 134 79.427
26 FP1 135 38.411
26 FP1 136 -79.753
26 FP1 137 -121.745
26 FP1 138 -22.135
26 FP1 139 108.236
26 FP1 140 118.978
26 FP1 141 0.814
26 FP1 142 -99.772
26 FP1 143 -66.081
26 FP1 144 45.736
26 FP1 145 85.775
26 FP1 146 2.767
26 FP1 147 -95.866
26 FP1 148 -86.100
26 FP1 149 13.997
26 FP1 150 66.732
26 FP1 151 0.326
26 FP1 152 -96.354
26 FP1 153 -88.053
26 FP1 154 28.646
26 FP1 155 119.954
26 FP1 156 77.962
26 FP1 157 -40.202
26 FP1 158 -84.147
26 FP1 159 -1.628
26 FP1 160 94.076
26 FP1 161 78.451
26 FP1 162 -35.319
26 FP1 163 -109.049
26 FP1 164 -58.268
26 FP1 165 39.388
26 FP1 166 49.642
26 FP1 167 -40.690
26 FP1 168 -107.096
26 FP1 169 -50.456
26 FP1 170 72.103
26 FP1 171 113.607
26 FP1 172 25.716
26 FP1 173 -78.776
26 FP1 174 -66.081
26 FP1 175 43.783
26 FP1 176 109.212
26 FP1 177 43.294
26 FP1 178 -76.823
26 FP1 179 -106.120
26 FP1 180 -20.182
26 FP1 181 58.919
26 FP1 182 24.740
26 FP1 183 -75.846
26 FP1 184 -106.608
26 FP1 185 -20.671
26 FP1 186 74.544
26 FP1 187 51.595
26 FP1 188 -64.616
26 FP1 189 -123.698
26 FP1 190 -39.714
26 FP1 191 95.540
26 FP1 192 126.790
26 FP1 193 22.298
26 FP1 194 -84.635
26 FP1 195 -62.174
26 FP1 196 53.060
26 FP1 197 108.236
26 FP1 198 30.599
26 FP1 199 -85.124
26 FP1 200 -101.237
26 FP1 201 -10.417
26 FP1 202 58.919
26 FP1 203 13.021
26 FP1 204 -84.147
26 FP1 205 -98.307
26 FP1 206 -4.557
26 FP1 207 77.962
26 FP1 208 39.388
26 FP1 209 -76.335
26 FP1 210 -116.862
26 FP1 211 -19.206
26 FP1 212 106.771
26 FP1 213 114.095
26 FP1 214 -1.628
26 FP1 215 -97.819
26 FP1 216 -62.174
26 FP1 217 48.177
26 FP1 218 84.310
26 FP1 219 -1.139
26 FP1 220 -97.331
26 FP1 221 -83.171
26 FP1 222 15.951
26 FP1 223 66.243
26 FP1 224 -2.116
26 FP1 225 -98.307
26 FP1 226 -86.100
26 FP1 227 33.040
26 FP1 228 121.419
26 FP1 229 76.009
26 FP1 230 -42.155
26 FP1 231 -84.147
26 FP1 232 0.326
26 FP1 233 96.517
26 FP1 234 76.497
26 FP1 235 -39.225
26 FP1 236 -110.026
26 FP1 237 -56.803
26 FP1 238 40.365
26 FP1 239 49.642
26 FP1 240 -42.643
26 FP1 241 -110.514
26 FP1 242 -58.268
26 FP1 243 50.618
26 FP1 244 75.033
26 FP1 245 -21.647
26 FP1 246 -118.327
26 FP1 247 -83.659
26 FP1 248 53.548
26 FP1 249 133.626
26 FP1 250 66.732
26 FP1 251 -58.757
26 FP1 252 -86.589
26 FP1 253 10.579
26 FP1 254 104.329
26 FP1 255 70.150
26 FP2 0 -3.621
26 FP2 1 -2.157
26 FP2 2 -1.668
26 FP2 3 -3.133
26 FP2 4 -5.086
26 FP2 5 -6.063
26 FP2 6 -4.598
26 FP2 7 -0.692
26 FP2 8 2.726
26 FP2 9 3.215
26 FP2 10 0.773
26 FP2 11 -3.133
26 FP2 12 -6.063
26 FP2 13 -6.551
26 FP2 14 -6.063
26 FP2 15 -5.086
26 FP2 16 -4.110
26 FP2 17 -3.621
26 FP2 18 -3.621
26 FP2 19 -6.063
26 FP2 20 -8.993
26 FP2 21 -10.946
26 FP2 22 -10.946
26 FP2 23 -7.039
26 FP2 24 -1.668
26 FP2 25 3.703
26 FP2 26 6.632
26 FP2 27 5.168
26 FP2 28 0.285
26 FP2 29 -5.575
26 FP2 30 -8.016
26 FP2 31 -5.086
26 FP2 32 1.750
26 FP2 33 6.632
26 FP2 34 6.632
26 FP2 35 1.261
26 FP2 36 -5.575
26 FP2 37 -9.969
26 FP2 38 -10.457
26 FP2 39 -10.457
26 FP2 40 -11.434
26 FP2 41 -12.410
26 FP2 42 -10.457
26 FP2 43 -3.133
26 FP2 44 6.144
26 FP2 45 12.004
26 FP2 46 10.050
26 FP2 47 2.238
26 FP2 48 -5.575
26 FP2 49 -9.969
26 FP2 50 -9.969
26 FP2 51 -8.016
26 FP2 52 -7.039
26 FP2 53 -7.039
26 FP2 54 -6.551
26 FP2 55 -4.598
26 FP2 56 -2.157
26 FP2 57 1.261
26 FP2 58 3.703
26 FP2 59 5.168
26 FP2 60 5.168
26 FP2 61 4.191
26 FP2 62 3.703
26 FP2 63 3.215
26 FP2 64 3.215
26 FP2 65 2.726
26 FP2 66 2.238
26 FP2 67 2.726
26 FP2 68 4.679
26 FP2 69 6.632
26 FP2 70 5.656
26 FP2 71 1.750
26 FP2 72 -3.133
26 FP2 73 -5.575
26 FP2 74 -2.645
26 FP2 75 3.703
26 FP2 76 8.097
26 FP2 77 8.097
26 FP2 78 4.679
26 FP2 79 1.750
26 FP2 80 1.261
26 FP2 81 3.215
26 FP2 82 4.679
26 FP2 83 5.168
26 FP2 84 5.168
26 FP2 85 6.144
26 FP2 86 8.097
