trial channel time voltage
8 FP1 0 -80.719
8 FP1 1 -103.180
8 FP1 2 -13.336
8 FP1 3 62.347
8 FP1 4 21.332
8 FP1 5 -77.789
8 FP1 6 -97.321
8 FP1 7 -1.617
8 FP1 8 95.062
8 FP1 9 71.625
8 FP1 10 -43.121
8 FP1 11 -100.250
8 FP1 12 -23.102
8 FP1 13 94.086
8 FP1 14 105.804
8 FP1 15 -4.547
8 FP1 16 -104.645
8 FP1 17 -80.719
8 FP1 18 20.844
8 FP1 19 59.418
8 FP1 20 -15.289
8 FP1 21 -99.274
8 FP1 22 -74.371
8 FP1 23 33.051
8 FP1 24 86.761
8 FP1 25 12.054
8 FP1 26 -95.856
8 FP1 27 -94.391
8 FP1 28 25.726
8 FP1 29 124.847
8 FP1 30 85.785
8 FP1 31 -39.703
8 FP1 32 -96.832
8 FP1 33 -22.125
8 FP1 34 79.926
8 FP1 35 73.578
8 FP1 36 -34.332
8 FP1 37 -106.598
8 FP1 38 -57.281
8 FP1 39 44.281
8 FP1 40 58.929
8 FP1 41 -33.356
8 FP1 42 -107.574
8 FP1 43 -54.840
8 FP1 44 71.625
8 FP1 45 123.871
8 FP1 46 42.816
8 FP1 47 -67.047
8 FP1 48 -67.047
8 FP1 49 37.445
8 FP1 50 107.269
8 FP1 51 47.699
8 FP1 52 -69.489
8 FP1 53 -104.156
8 FP1 54 -23.102
8 FP1 55 58.929
8 FP1 56 31.097
8 FP1 57 -69.489
8 FP1 58 -100.739
8 FP1 59 -8.942
8 FP1 60 101.898
8 FP1 61 98.969
8 FP1 62 -11.383
8 FP1 63 -88.043
8 FP1 64 -33.844
8 FP1 65 78.461
8 FP1 66 103.363
8 FP1 67 4.242
8 FP1 68 -98.785
8 FP1 69 -85.602
8 FP1 70 14.984
8 FP1 71 62.836
8 FP1 72 -5.035
8 FP1 73 -96.344
8 FP1 74 -82.184
8 FP1 75 29.633
8 FP1 76 103.363
8 FP1 77 46.234
8 FP1 78 -69.977
8 FP1 79 -93.903
8 FP1 80 8.636
8 FP1 81 111.664
8 FP1 82 87.738
8 FP1 83 -34.821
8 FP1 84 -109.039
8 FP1 85 -52.399
8 FP1 86 48.187
8 FP1 87 56.488
8 FP1 88 -37.262
8 FP1 89 -106.110
8 FP1 90 -56.305
8 FP1 91 49.652
8 FP1 92 72.113
8 FP1 93 -24.078
8 FP1 94 -113.922
8 FP1 95 -73.883
8 FP1 96 59.906
8 FP1 97 132.172
8 FP1 98 62.836
8 FP1 99 -58.746
8 FP1 100 -80.231
8 FP1 101 19.867
8 FP1 102 106.293
8 FP1 103 65.765
8 FP1 104 -54.840
8 FP1 105 -108.551
8 FP1 106 -39.703
8 FP1 107 51.117
8 FP1 108 40.375
8 FP1 109 -56.305
8 FP1 110 -105.133
8 FP1 111 -32.379
8 FP1 112 75.531
8 FP1 113 82.855
8 FP1 114 -21.637
8 FP1 115 -103.668
8 FP1 116 -52.887
8 FP1 117 73.090
8 FP1 118 119.476
8 FP1 119 28.656
8 FP1 120 -89.996
8 FP1 121 -100.250
8 FP1 122 -4.547
8 FP1 123 61.371
8 FP1 124 10.590
8 FP1 125 -85.114
8 FP1 126 -92.438
8 FP1 127 3.265
8 FP1 128 79.437
8 FP1 129 32.562
8 FP1 130 -82.184
8 FP1 131 -112.946
8 FP1 132 -7.965
8 FP1 133 114.594
8 FP1 134 112.640
8 FP1 135 -4.547
8 FP1 136 -89.020
8 FP1 137 -38.727
8 FP1 138 76.019
8 FP1 139 103.363
8 FP1 140 5.219
8 FP1 141 -98.297
8 FP1 142 -85.114
8 FP1 143 13.519
8 FP1 144 62.347
8 FP1 145 -4.547
8 FP1 146 -93.414
8 FP1 147 -75.348
8 FP1 148 41.351
8 FP1 149 120.453
8 FP1 150 68.207
8 FP1 151 -45.563
8 FP1 152 -77.301
8 FP1 153 11.566
8 FP1 154 100.433
8 FP1 155 70.648
8 FP1 156 -46.051
8 FP1 157 -107.574
8 FP1 158 -47.028
8 FP1 159 47.699
8 FP1 160 47.699
8 FP1 161 -47.516
8 FP1 162 -105.621
8 FP1 163 -36.285
8 FP1 164 87.250
8 FP1 165 118.988
8 FP1 166 24.750
8 FP1 167 -76.324
8 FP1 168 -56.305
8 FP1 169 54.047
8 FP1 170 107.758
8 FP1 171 32.074
8 FP1 172 -82.672
8 FP1 173 -99.762
8 FP1 174 -8.942
8 FP1 175 63.812
8 FP1 176 18.890
8 FP1 177 -81.696
8 FP1 178 -100.250
8 FP1 179 -3.571
8 FP1 180 89.691
8 FP1 181 60.394
8 FP1 182 -57.281
8 FP1 183 -110.992
8 FP1 184 -25.055
8 FP1 185 100.433
8 FP1 186 116.058
8 FP1 187 5.707
8 FP1 188 -90.973
8 FP1 189 -58.746
8 FP1 190 54.047
8 FP1 191 96.527
8 FP1 192 11.566
8 FP1 193 -93.414
8 FP1 194 -89.508
8 FP1 195 8.636
8 FP1 196 67.719
8 FP1 197 7.172
8 FP1 198 -90.973
8 FP1 199 -89.020
8 FP1 200 25.726
8 FP1 201 119.965
8 FP1 202 82.855
8 FP1 203 -33.844
8 FP1 204 -82.672
8 FP1 205 -5.035
8 FP1 206 94.574
8 FP1 207 82.855
8 FP1 208 -29.938
8 FP1 209 -106.598
8 FP1 210 -60.211
8 FP1 211 37.933
8 FP1 212 54.535
8 FP1 213 -33.844
8 FP1 214 -105.133
8 FP1 215 -55.817
8 FP1 216 61.371
8 FP1 217 101.410
8 FP1 218 14.496
8 FP1 219 -89.508
8 FP1 220 -75.836
8 FP1 221 43.793
8 FP1 222 119.965
8 FP1 223 57.465
8 FP1 224 -69.000
8 FP1 225 -110.016
