trial channel time voltage
59 FP1 0 -71.635
59 FP1 1 62.154
59 FP1 2 142.232
59 FP1 3 73.873
59 FP1 4 -60.893
59 FP1 5 -105.326
59 FP1 6 -23.295
59 FP1 7 64.107
59 FP1 8 41.646
59 FP1 9 -55.033
59 FP1 10 -90.190
59 FP1 11 -9.135
59 FP1 12 87.545
59 FP1 13 73.385
59 FP1 14 -35.990
59 FP1 15 -97.514
59 FP1 16 -25.736
59 FP1 17 97.310
59 FP1 18 123.678
59 FP1 19 18.209
59 FP1 20 -91.166
59 FP1 21 -79.936
59 FP1 22 19.674
59 FP1 23 68.502
59 FP1 24 4.537
59 FP1 25 -81.889
59 FP1 26 -63.334
59 FP1 27 52.389
59 FP1 28 128.072
59 FP1 29 73.385
59 FP1 30 -38.432
59 FP1 31 -65.287
59 FP1 32 23.092
59 FP1 33 110.006
59 FP1 34 76.803
59 FP1 35 -39.408
59 FP1 36 -98.002
59 FP1 37 -33.549
59 FP1 38 60.201
59 FP1 39 55.806
59 FP1 40 -40.385
59 FP1 41 -97.026
59 FP1 42 -24.760
59 FP1 43 98.775
59 FP1 44 125.631
59 FP1 45 22.115
59 FP1 46 -87.748
59 FP1 47 -81.401
59 FP1 48 15.767
59 FP1 49 66.549
59 FP1 50 3.560
59 FP1 51 -83.354
59 FP1 52 -70.170
59 FP1 53 35.299
59 FP1 54 100.240
59 FP1 55 39.205
59 FP1 56 -72.123
59 FP1 57 -88.725
59 FP1 58 21.139
59 FP1 59 127.096
59 FP1 60 99.752
59 FP1 61 -27.690
59 FP1 62 -104.838
59 FP1 63 -51.127
59 FP1 64 49.459
59 FP1 65 59.713
59 FP1 66 -30.619
59 FP1 67 -94.584
59 FP1 68 -38.432
59 FP1 69 71.920
59 FP1 70 98.287
59 FP1 71 4.537
59 FP1 72 -88.725
59 FP1 73 -56.498
59 FP1 74 66.549
59 FP1 75 130.025
59 FP1 76 54.830
59 FP1 77 -68.705
59 FP1 78 -96.537
59 FP1 79 -9.623
59 FP1 80 67.525
59 FP1 81 30.904
59 FP1 82 -64.799
59 FP1 83 -82.865
59 FP1 84 15.279
59 FP1 85 118.795
59 FP1 86 102.681
59 FP1 87 -9.135
59 FP1 88 -72.123
59 FP1 89 -9.135
59 FP1 90 94.381
59 FP1 91 100.240
59 FP1 92 -3.764
59 FP1 93 -93.608
59 FP1 94 -61.869
59 FP1 95 38.717
59 FP1 96 69.478
59 FP1 97 -10.600
59 FP1 98 -92.631
59 FP1 99 -57.963
59 FP1 100 66.060
59 FP1 101 133.443
59 FP1 102 62.642
59 FP1 103 -57.963
59 FP1 104 -82.865
59 FP1 105 6.978
59 FP1 106 86.080
59 FP1 107 49.459
59 FP1 108 -56.498
59 FP1 109 -93.608
59 FP1 110 -13.529
59 FP1 111 74.849
59 FP1 112 52.877
59 FP1 113 -55.033
59 FP1 114 -104.350
59 FP1 115 -19.877
59 FP1 116 108.053
59 FP1 117 126.607
59 FP1 118 14.303
59 FP1 119 -94.584
59 FP1 120 -78.959
59 FP1 121 22.115
59 FP1 122 68.014
59 FP1 123 0.631
59 FP1 124 -85.307
59 FP1 125 -67.240
59 FP1 126 35.787
59 FP1 127 89.010
59 FP1 128 18.209
59 FP1 129 -88.236
59 FP1 130 -89.701
59 FP1 131 30.416
59 FP1 132 133.931
59 FP1 133 96.822
59 FP1 134 -34.526
59 FP1 135 -105.815
59 FP1 136 -46.244
59 FP1 137 50.924
59 FP1 138 54.830
59 FP1 139 -35.502
59 FP1 140 -88.725
59 FP1 141 -20.365
59 FP1 142 95.357
59 FP1 143 119.283
59 FP1 144 26.021
59 FP1 145 -64.311
59 FP1 146 -36.967
59 FP1 147 68.990
59 FP1 148 110.982
59 FP1 149 28.951
59 FP1 150 -78.471
59 FP1 151 -82.865
59 FP1 152 10.396
59 FP1 153 72.408
59 FP1 154 18.209
59 FP1 155 -78.471
59 FP1 156 -80.912
59 FP1 157 30.904
59 FP1 158 128.560
59 FP1 159 94.869
59 FP1 160 -25.736
59 FP1 161 -90.678
59 FP1 162 -25.736
59 FP1 163 73.385
59 FP1 164 72.408
59 FP1 165 -27.690
59 FP1 166 -96.049
59 FP1 167 -45.268
59 FP1 168 57.760
59 FP1 169 73.873
59 FP1 170 -21.830
59 FP1 171 -103.373
59 FP1 172 -55.033
59 FP1 173 76.803
59 FP1 174 137.349
59 FP1 175 55.318
59 FP1 176 -72.123
59 FP1 177 -97.026
59 FP1 178 -8.158
59 FP1 179 66.060
59 FP1 180 27.486
59 FP1 181 -65.776
59 FP1 182 -78.959
59 FP1 183 21.627
59 FP1 184 119.283
59 FP1 185 94.869
59 FP1 186 -19.389
59 FP1 187 -81.889
59 FP1 188 -21.342
59 FP1 189 73.873
59 FP1 190 75.338
59 FP1 191 -22.807
59 FP1 192 -93.608
59 FP1 193 -46.244
59 FP1 194 53.853
59 FP1 195 71.431
59 FP1 196 -20.854
59 FP1 197 -100.932
59 FP1 198 -56.010
59 FP1 199 74.849
59 FP1 200 137.349
59 FP1 201 55.318
59 FP1 202 -71.635
