trial channel time voltage
67 FP1 0 -34.190
67 FP1 1 -103.038
67 FP1 2 -45.909
67 FP1 3 79.091
67 FP1 4 123.525
67 FP1 5 31.728
67 FP1 6 -85.459
67 FP1 7 -94.248
67 FP1 8 -2.452
67 FP1 9 60.048
67 FP1 10 9.267
67 FP1 11 -82.530
67 FP1 12 -86.436
67 FP1 13 10.244
67 FP1 14 81.533
67 FP1 15 30.752
67 FP1 16 -83.018
67 FP1 17 -109.873
67 FP1 18 -1.963
67 FP1 19 119.130
67 FP1 20 110.341
67 FP1 21 -16.612
67 FP1 22 -111.338
67 FP1 23 -73.741
67 FP1 24 30.263
67 FP1 25 58.584
67 FP1 26 -21.983
67 FP1 27 -94.737
67 FP1 28 -49.815
67 FP1 29 68.837
67 FP1 30 119.619
67 FP1 31 43.935
67 FP1 32 -60.069
67 FP1 33 -58.604
67 FP1 34 41.494
67 FP1 35 105.947
67 FP1 36 45.888
67 FP1 37 -67.881
67 FP1 38 -98.155
67 FP1 39 -16.612
67 FP1 40 62.490
67 FP1 41 30.263
67 FP1 42 -69.834
67 FP1 43 -97.666
67 FP1 44 -1.963
67 FP1 45 110.341
67 FP1 46 104.482
67 FP1 47 -14.659
67 FP1 48 -104.991
67 FP1 49 -68.370
67 FP1 50 30.752
67 FP1 51 55.166
67 FP1 52 -25.401
67 FP1 53 -98.643
67 FP1 54 -59.580
67 FP1 55 48.818
67 FP1 56 85.927
67 FP1 57 -0.987
67 FP1 58 -102.061
67 FP1 59 -82.041
67 FP1 60 44.912
67 FP1 61 130.849
67 FP1 62 72.255
67 FP1 63 -60.557
67 FP1 64 -111.827
67 FP1 65 -35.166
67 FP1 66 55.654
67 FP1 67 39.541
67 FP1 68 -55.674
67 FP1 69 -94.737
67 FP1 70 -11.241
67 FP1 71 101.064
67 FP1 72 105.947
67 FP1 73 1.943
67 FP1 74 -77.159
67 FP1 75 -33.702
67 FP1 76 70.791
67 FP1 77 97.158
67 FP1 78 4.384
67 FP1 79 -93.272
67 FP1 80 -78.135
67 FP1 81 20.009
67 FP1 82 66.396
67 FP1 83 -2.452
67 FP1 84 -93.760
67 FP1 85 -77.647
67 FP1 86 42.470
67 FP1 87 125.966
67 FP1 88 70.791
67 FP1 89 -56.163
67 FP1 90 -107.432
67 FP1 91 -36.143
67 FP1 92 52.236
67 FP1 93 37.099
67 FP1 94 -57.627
67 FP1 95 -97.178
67 FP1 96 -19.541
67 FP1 97 82.998
67 FP1 98 79.580
67 FP1 99 -27.842
67 FP1 100 -101.573
67 FP1 101 -41.026
67 FP1 102 83.974
67 FP1 103 120.107
67 FP1 104 21.474
67 FP1 105 -92.784
67 FP1 106 -93.272
67 FP1 107 5.849
67 FP1 108 64.931
67 FP1 109 6.826
67 FP1 110 -85.459
67 FP1 111 -78.623
67 FP1 112 33.681
67 FP1 113 119.619
