trial channel time voltage
7 FP1 0 -6.470
7 FP1 1 -6.470
7 FP1 2 -6.958
7 FP1 3 -7.446
7 FP1 4 -6.958
7 FP1 5 -5.005
7 FP1 6 -3.052
7 FP1 7 -1.587
7 FP1 8 -0.610
7 FP1 9 -0.122
7 FP1 10 0.366
7 FP1 11 0.854
7 FP1 12 0.854
7 FP1 13 0.366
7 FP1 14 -0.122
7 FP1 15 -0.610
7 FP1 16 -0.122
7 FP1 17 0.366
7 FP1 18 -0.122
7 FP1 19 -1.587
7 FP1 20 -3.540
7 FP1 21 -4.028
7 FP1 22 -2.075
7 FP1 23 0.854
7 FP1 24 2.808
7 FP1 25 2.808
7 FP1 26 -0.122
7 FP1 27 -3.052
7 FP1 28 -5.005
7 FP1 29 -4.028
7 FP1 30 -1.099
7 FP1 31 0.366
7 FP1 32 -0.122
7 FP1 33 -2.075
7 FP1 34 -3.540
7 FP1 35 -3.052
7 FP1 36 -0.610
7 FP1 37 1.831
7 FP1 38 1.343
7 FP1 39 -1.099
7 FP1 40 -3.540
7 FP1 41 -5.005
7 FP1 42 -4.028
7 FP1 43 -1.587
7 FP1 44 -0.122
7 FP1 45 -0.122
7 FP1 46 -2.075
7 FP1 47 -3.540
7 FP1 48 -3.540
7 FP1 49 -2.563
7 FP1 50 -1.587
7 FP1 51 -1.587
7 FP1 52 -3.540
7 FP1 53 -5.981
7 FP1 54 -7.935
7 FP1 55 -8.423
7 FP1 56 -8.911
7 FP1 57 -9.399
7 FP1 58 -9.888
7 FP1 59 -9.888
7 FP1 60 -8.911
7 FP1 61 -6.958
7 FP1 62 -5.493
7 FP1 63 -5.493
7 FP1 64 -6.470
7 FP1 65 -8.423
7 FP1 66 -9.399
7 FP1 67 -7.935
7 FP1 68 -5.493
7 FP1 69 -3.052
7 FP1 70 -2.563
7 FP1 71 -4.028
7 FP1 72 -6.470
7 FP1 73 -7.935
7 FP1 74 -6.958
7 FP1 75 -5.005
7 FP1 76 -3.052
7 FP1 77 -2.563
7 FP1 78 -4.028
7 FP1 79 -6.958
7 FP1 80 -8.423
7 FP1 81 -9.399
7 FP1 82 -8.423
7 FP1 83 -8.423
7 FP1 84 -9.399
7 FP1 85 -11.353
7 FP1 86 -11.841
7 FP1 87 -11.841
7 FP1 88 -10.376
7 FP1 89 -7.935
7 FP1 90 -6.958
7 FP1 91 -6.958
7 FP1 92 -7.446
7 FP1 93 -6.470
7 FP1 94 -4.517
7 FP1 95 -2.563
7 FP1 96 -1.587
7 FP1 97 -1.587
7 FP1 98 -2.563
7 FP1 99 -3.052
7 FP1 100 -3.052
7 FP1 101 -3.540
7 FP1 102 -4.028
7 FP1 103 -6.470
7 FP1 104 -7.935
7 FP1 105 -9.399
7 FP1 106 -8.911
7 FP1 107 -7.446
7 FP1 108 -5.493
7 FP1 109 -4.028
7 FP1 110 -3.540
7 FP1 111 -3.540
7 FP1 112 -2.563
7 FP1 113 -2.563
7 FP1 114 -3.052
7 FP1 115 -5.493
7 FP1 116 -8.423
7 FP1 117 -11.353
7 FP1 118 -12.817
7 FP1 119 -13.306
7 FP1 120 -12.817
7 FP1 121 -10.864
7 FP1 122 -9.399
7 FP1 123 -7.935
7 FP1 124 -6.470
7 FP1 125 -5.493
7 FP1 126 -5.493
7 FP1 127 -5.493
7 FP1 128 -5.493
7 FP1 129 -5.493
7 FP1 130 -5.493
7 FP1 131 -5.493
7 FP1 132 -5.981
7 FP1 133 -6.470
7 FP1 134 -5.981
7 FP1 135 -4.028
7 FP1 136 -2.075
7 FP1 137 -1.099
7 FP1 138 -2.075
7 FP1 139 -4.517
7 FP1 140 -7.935
7 FP1 141 -9.888
7 FP1 142 -10.864
7 FP1 143 -10.376
7 FP1 144 -9.399
7 FP1 145 -8.911
7 FP1 146 -9.399
7 FP1 147 -9.888
7 FP1 148 -9.888
7 FP1 149 -9.888
7 FP1 150 -9.888
7 FP1 151 -10.376
7 FP1 152 -10.376
7 FP1 153 -8.911
7 FP1 154 -6.470
7 FP1 155 -3.540
7 FP1 156 -2.075
7 FP1 157 -2.563
7 FP1 158 -4.517
7 FP1 159 -6.470
7 FP1 160 -6.958
7 FP1 161 -6.958
7 FP1 162 -6.470
7 FP1 163 -6.470
7 FP1 164 -6.470
7 FP1 165 -6.958
7 FP1 166 -6.958
7 FP1 167 -6.470
7 FP1 168 -5.493
7 FP1 169 -4.028
7 FP1 170 -2.563
7 FP1 171 -1.099
7 FP1 172 0.366
7 FP1 173 0.366
7 FP1 174 -0.122
7 FP1 175 0.366
7 FP1 176 1.831
7 FP1 177 5.249
7 FP1 178 8.179
7 FP1 179 9.644
7 FP1 180 8.667
7 FP1 181 6.714
7 FP1 182 4.761
7 FP1 183 4.761
7 FP1 184 6.714
7 FP1 185 10.132
7 FP1 186 13.550
7 FP1 187 15.991
7 FP1 188 17.456
7 FP1 189 17.944
7 FP1 190 17.456
7 FP1 191 16.479
7 FP1 192 15.991
7 FP1 193 15.991
7 FP1 194 17.456
7 FP1 195 19.409
7 FP1 196 21.362
7 FP1 197 21.851
7 FP1 198 21.362
7 FP1 199 19.897
7 FP1 200 19.409
7 FP1 201 19.897
