trial channel time voltage
45 FP1 0 -2.309
45 FP1 1 0.132
45 FP1 2 0.621
45 FP1 3 -1.333
45 FP1 4 -3.774
45 FP1 5 -2.797
45 FP1 6 1.597
45 FP1 7 8.433
45 FP1 8 13.316
45 FP1 9 14.292
45 FP1 10 10.874
45 FP1 11 5.992
45 FP1 12 2.574
45 FP1 13 2.085
45 FP1 14 3.062
45 FP1 15 4.038
45 FP1 16 2.574
45 FP1 17 1.109
45 FP1 18 1.597
45 FP1 19 5.015
45 FP1 20 9.898
45 FP1 21 13.804
45 FP1 22 13.316
45 FP1 23 8.921
45 FP1 24 5.015
45 FP1 25 3.062
45 FP1 26 4.038
45 FP1 27 5.992
45 FP1 28 7.456
45 FP1 29 7.456
45 FP1 30 6.480
45 FP1 31 5.015
45 FP1 32 2.085
45 FP1 33 -2.309
45 FP1 34 -7.192
45 FP1 35 -11.098
45 FP1 36 -11.098
45 FP1 37 -8.657
45 FP1 38 -6.215
45 FP1 39 -6.704
45 FP1 40 -9.145
45 FP1 41 -10.610
45 FP1 42 -6.215
45 FP1 43 2.574
45 FP1 44 11.363
45 FP1 45 15.757
45 FP1 46 12.339
45 FP1 47 4.527
45 FP1 48 -2.309
45 FP1 49 -3.774
45 FP1 50 -0.356
45 FP1 51 4.527
45 FP1 52 6.480
45 FP1 53 4.527
45 FP1 54 1.109
45 FP1 55 -1.821
45 FP1 56 -2.309
45 FP1 57 -1.821
45 FP1 58 -1.821
45 FP1 59 -1.821
45 FP1 60 -0.844
45 FP1 61 0.132
45 FP1 62 -0.356
45 FP1 63 -3.774
45 FP1 64 -10.610
45 FP1 65 -17.446
45 FP1 66 -20.376
45 FP1 67 -17.446
45 FP1 68 -11.098
45 FP1 69 -4.751
45 FP1 70 -2.797
45 FP1 71 -4.262
45 FP1 72 -5.727
45 FP1 73 -3.774
45 FP1 74 0.621
45 FP1 75 4.038
45 FP1 76 3.550
45 FP1 77 -0.356
45 FP1 78 -4.751
45 FP1 79 -4.751
45 FP1 80 -0.356
45 FP1 81 5.503
45 FP1 82 8.921
45 FP1 83 6.480
45 FP1 84 0.621
45 FP1 85 -5.727
45 FP1 86 -8.169
45 FP1 87 -6.704
45 FP1 88 -3.286
45 FP1 89 -0.844
45 FP1 90 -1.821
45 FP1 91 -3.286
45 FP1 92 -3.774
45 FP1 93 -2.309
45 FP1 94 0.621
45 FP1 95 3.550
45 FP1 96 3.550
45 FP1 97 0.132
45 FP1 98 -4.262
45 FP1 99 -6.704
45 FP1 100 -7.192
45 FP1 101 -5.239
45 FP1 102 -2.309
45 FP1 103 0.621
45 FP1 104 2.085
45 FP1 105 3.550
45 FP1 106 4.527
