trial channel time voltage
19 FP1 0 0.580
19 FP1 1 -1.862
19 FP1 2 -3.815
19 FP1 3 -3.815
19 FP1 4 -1.862
19 FP1 5 0.580
19 FP1 6 2.045
19 FP1 7 1.556
19 FP1 8 0.580
19 FP1 9 -0.885
19 FP1 10 -0.885
19 FP1 11 -0.885
19 FP1 12 -1.373
19 FP1 13 -2.838
19 FP1 14 -4.303
19 FP1 15 -4.791
19 FP1 16 -3.326
19 FP1 17 -1.373
19 FP1 18 -0.397
19 FP1 19 -1.373
19 FP1 20 -3.326
19 FP1 21 -5.280
19 FP1 22 -6.256
19 FP1 23 -5.768
19 FP1 24 -4.791
19 FP1 25 -4.303
19 FP1 26 -3.815
19 FP1 27 -3.326
19 FP1 28 -3.326
19 FP1 29 -2.838
19 FP1 30 -1.862
19 FP1 31 -0.885
19 FP1 32 0.580
19 FP1 33 1.068
19 FP1 34 1.068
19 FP1 35 1.068
19 FP1 36 0.580
19 FP1 37 0.580
19 FP1 38 -0.397
19 FP1 39 -0.885
19 FP1 40 -1.373
19 FP1 41 -1.862
19 FP1 42 -1.373
19 FP1 43 -0.397
19 FP1 44 1.068
19 FP1 45 3.021
19 FP1 46 4.486
19 FP1 47 4.974
19 FP1 48 4.486
19 FP1 49 3.510
19 FP1 50 2.533
19 FP1 51 3.021
19 FP1 52 4.486
19 FP1 53 5.951
19 FP1 54 6.927
19 FP1 55 5.463
19 FP1 56 3.510
19 FP1 57 1.556
19 FP1 58 1.068
19 FP1 59 2.045
19 FP1 60 3.510
19 FP1 61 4.974
19 FP1 62 4.974
19 FP1 63 4.974
19 FP1 64 3.998
19 FP1 65 3.021
19 FP1 66 2.045
19 FP1 67 1.068
19 FP1 68 1.068
19 FP1 69 2.045
19 FP1 70 3.510
19 FP1 71 4.486
19 FP1 72 3.998
19 FP1 73 3.021
19 FP1 74 2.533
19 FP1 75 3.021
19 FP1 76 3.510
19 FP1 77 3.510
19 FP1 78 2.045
19 FP1 79 -0.885
19 FP1 80 -2.838
19 FP1 81 -2.838
19 FP1 82 -1.862
19 FP1 83 -0.397
19 FP1 84 0.580
19 FP1 85 1.068
19 FP1 86 1.068
19 FP1 87 1.556
19 FP1 88 2.045
19 FP1 89 1.556
19 FP1 90 0.580
19 FP1 91 -0.885
19 FP1 92 -2.350
19 FP1 93 -3.326
19 FP1 94 -3.815
19 FP1 95 -4.303
19 FP1 96 -3.815
19 FP1 97 -2.350
19 FP1 98 0.580
19 FP1 99 3.021
19 FP1 100 3.510
19 FP1 101 3.021
19 FP1 102 1.556
19 FP1 103 2.045
19 FP1 104 3.510
19 FP1 105 5.951
19 FP1 106 6.927
19 FP1 107 5.951
19 FP1 108 3.998
19 FP1 109 2.045
19 FP1 110 0.092
19 FP1 111 -1.373
19 FP1 112 -3.326
19 FP1 113 -5.768
19 FP1 114 -7.721
19 FP1 115 -8.698
19 FP1 116 -7.721
19 FP1 117 -5.768
19 FP1 118 -3.326
19 FP1 119 -1.862
19 FP1 120 -0.397
19 FP1 121 0.092
19 FP1 122 0.580
19 FP1 123 0.092
