trial channel time voltage
35 FP1 0 9.735
35 FP1 1 117.157
35 FP1 2 99.091
35 FP1 3 -24.445
35 FP1 4 -105.499
35 FP1 5 -57.159
35 FP1 6 44.403
35 FP1 7 60.516
35 FP1 8 -28.351
35 FP1 9 -98.663
35 FP1 10 -51.300
35 FP1 11 55.634
35 FP1 12 82.001
35 FP1 13 -11.261
35 FP1 14 -106.964
35 FP1 15 -73.273
35 FP1 16 61.005
35 FP1 17 140.594
35 FP1 18 75.165
35 FP1 19 -47.882
35 FP1 20 -76.202
35 FP1 21 19.989
35 FP1 22 112.274
35 FP1 23 78.094
35 FP1 24 -42.023
35 FP1 25 -101.593
35 FP1 26 -37.628
35 FP1 27 55.634
35 FP1 28 51.727
35 FP1 29 -42.999
35 FP1 30 -95.734
35 FP1 31 -23.468
35 FP1 32 93.719
35 FP1 33 114.227
35 FP1 34 16.571
35 FP1 35 -74.249
35 FP1 36 -43.488
35 FP1 37 68.817
35 FP1 38 114.716
35 FP1 39 31.219
35 FP1 40 -80.109
35 FP1 41 -87.921
35 FP1 42 5.341
35 FP1 43 69.794
35 FP1 44 18.036
35 FP1 45 -80.109
35 FP1 46 -89.874
35 FP1 47 8.270
35 FP1 48 89.325
35 FP1 49 44.891
35 FP1 50 -72.296
35 FP1 51 -111.359
35 FP1 52 -8.820
35 FP1 53 120.087
35 FP1 54 123.505
35 FP1 55 -0.519
35 FP1 56 -104.034
35 FP1 57 -77.179
35 FP1 58 27.313
35 FP1 59 65.399
35 FP1 60 -9.796
35 FP1 61 -90.363
35 FP1 62 -62.531
35 FP1 63 40.009
35 FP1 64 82.001
35 FP1 65 3.387
35 FP1 66 -97.198
35 FP1 67 -82.550
35 FP1 68 43.427
35 FP1 69 135.223
35 FP1 70 86.884
35 FP1 71 -35.675
35 FP1 72 -78.644
35 FP1 73 6.805
35 FP1 74 106.415
35 FP1 75 87.860
35 FP1 76 -28.839
35 FP1 77 -101.105
35 FP1 78 -48.370
35 FP1 79 48.798
35 FP1 80 59.052
35 FP1 81 -31.281
35 FP1 82 -95.734
35 FP1 83 -35.675
35 FP1 84 86.395
35 FP1 85 125.946
35 FP1 86 37.567
35 FP1 87 -63.995
35 FP1 88 -51.788
35 FP1 89 54.657
35 FP1 90 113.739
35 FP1 91 43.915
35 FP1 92 -71.320
35 FP1 93 -93.292
35 FP1 94 -5.402
35 FP1 95 68.817
35 FP1 96 29.755
35 FP1 97 -70.343
35 FP1 98 -91.339
35 FP1 99 9.247
35 FP1 100 115.204
35 FP1 101 99.579
35 FP1 102 -14.191
35 FP1 103 -82.550
35 FP1 104 -19.073
35 FP1 105 92.743
35 FP1 106 105.927
35 FP1 107 0.458
35 FP1 108 -96.710
