trial channel time voltage
1 FP1 0 113.759
1 FP1 1 -11.241
1 FP1 2 -110.850
1 FP1 3 -77.647
1 FP1 4 26.357
1 FP1 5 59.072
1 FP1 6 -18.077
1 FP1 7 -95.225
1 FP1 8 -56.651
1 FP1 9 60.537
1 FP1 10 114.736
1 FP1 11 40.517
1 FP1 12 -63.975
1 FP1 13 -65.928
1 FP1 14 35.634
1 FP1 15 108.388
1 FP1 16 53.212
1 FP1 17 -63.975
1 FP1 18 -102.061
1 FP1 19 -23.936
1 FP1 20 58.584
1 FP1 21 34.658
1 FP1 22 -64.463
1 FP1 23 -99.131
1 FP1 24 -8.311
1 FP1 25 105.947
1 FP1 26 108.388
1 FP1 27 -0.010
1 FP1 28 -81.065
1 FP1 29 -35.166
1 FP1 30 75.673
1 FP1 31 103.994
1 FP1 32 8.291
1 FP1 33 -95.713
1 FP1 34 -84.483
1 FP1 35 15.127
1 FP1 36 66.884
1 FP1 37 0.966
1 FP1 38 -92.784
1 FP1 39 -80.088
1 FP1 40 38.076
1 FP1 41 124.013
1 FP1 42 73.232
1 FP1 43 -52.256
1 FP1 44 -104.502
1 FP1 45 -33.213
1 FP1 46 55.654
1 FP1 47 41.494
1 FP1 48 -54.698
1 FP1 49 -99.131
1 FP1 50 -26.866
1 FP1 51 73.720
1 FP1 52 71.767
1 FP1 53 -33.213
1 FP1 54 -105.479
1 FP1 55 -43.467
1 FP1 56 79.580
1 FP1 57 121.572
1 FP1 58 25.380
1 FP1 59 -92.295
1 FP1 60 -95.713
1 FP1 61 2.431
1 FP1 62 62.978
1 FP1 63 7.314
1 FP1 64 -85.459
1 FP1 65 -83.506
1 FP1 66 22.939
1 FP1 67 105.459
1 FP1 68 60.537
1 FP1 69 -53.233
1 FP1 70 -88.877
1 FP1 71 1.943
1 FP1 72 105.459
1 FP1 73 90.810
1 FP1 74 -27.842
1 FP1 75 -107.432
1 FP1 76 -59.580
1 FP1 77 40.029
1 FP1 78 54.677
1 FP1 79 -32.725
1 FP1 80 -100.596
1 FP1 81 -46.397
1 FP1 82 76.650
1 FP1 83 121.084
1 FP1 84 36.611
1 FP1 85 -66.905
1 FP1 86 -59.580
1 FP1 87 44.912
1 FP1 88 108.388
1 FP1 89 43.935
1 FP1 90 -72.764
1 FP1 91 -100.108
1 FP1 92 -14.659
1 FP1 93 62.978
1 FP1 94 27.822
1 FP1 95 -72.276
1 FP1 96 -98.155
1 FP1 97 -0.498
1 FP1 98 110.830
1 FP1 99 100.576
1 FP1 100 -19.541
1 FP1 101 -106.455
1 FP1 102 -66.905
1 FP1 103 30.752
1 FP1 104 52.724
1 FP1 105 -29.307
1 FP1 106 -99.620
1 FP1 107 -56.651
1 FP1 108 48.818
1 FP1 109 78.603
1 FP1 110 -11.241
1 FP1 111 -108.897
1 FP1 112 -81.553
1 FP1 113 50.283
1 FP1 114 133.291
1 FP1 115 68.837
1 FP1 116 -64.952
1 FP1 117 -112.803
1 FP1 118 -34.678
1 FP1 119 55.166
1 FP1 120 36.123
1 FP1 121 -59.580
1 FP1 122 -95.225
1 FP1 123 -10.752
1 FP1 124 94.228
1 FP1 125 91.298
