trial channel time voltage
21 FP1 0 21.790
21 FP1 1 63.782
21 FP1 2 -8.484
21 FP1 3 -92.957
21 FP1 4 -70.496
21 FP1 5 33.020
21 FP1 6 80.383
21 FP1 7 5.188
21 FP1 8 -98.328
21 FP1 9 -91.003
21 FP1 10 32.532
21 FP1 11 130.676
21 FP1 12 89.172
21 FP1 13 -34.363
21 FP1 14 -83.679
21 FP1 15 -2.625
21 FP1 16 99.915
21 FP1 17 89.172
21 FP1 18 -26.062
21 FP1 19 -104.187
21 FP1 20 -56.824
21 FP1 21 41.809
21 FP1 22 57.434
21 FP1 23 -30.457
21 FP1 24 -99.792
21 FP1 25 -48.035
21 FP1 26 71.594
21 FP1 27 114.075
21 FP1 28 28.625
21 FP1 29 -74.402
21 FP1 30 -62.683
21 FP1 31 47.180
21 FP1 32 115.540
21 FP1 33 51.575
21 FP1 34 -67.566
21 FP1 35 -96.863
21 FP1 36 -10.925
21 FP1 37 70.129
21 FP1 38 36.926
21 FP1 39 -66.101
21 FP1 40 -102.722
21 FP1 41 -19.714
21 FP1 42 75.989
21 FP1 43 56.946
21 FP1 44 -56.335
21 FP1 45 -116.394
21 FP1 46 -36.316
21 FP1 47 98.450
21 FP1 48 131.165
21 FP1 49 28.137
21 FP1 50 -77.820
21 FP1 51 -56.824
21 FP1 52 57.434
21 FP1 53 113.586
21 FP1 54 38.391
21 FP1 55 -78.796
21 FP1 56 -96.375
21 FP1 57 -5.554
21 FP1 58 64.758
21 FP1 59 20.325
21 FP1 60 -76.843
21 FP1 61 -91.980
21 FP1 62 4.700
21 FP1 63 95.520
21 FP1 64 63.293
21 FP1 65 -51.453
21 FP1 66 -99.792
21 FP1 67 -14.343
21 FP1 68 103.333
21 FP1 69 109.192
21 FP1 70 -6.042
21 FP1 71 -103.699
21 FP1 72 -74.402
21 FP1 73 27.161
21 FP1 74 61.340
21 FP1 75 -15.808
21 FP1 76 -96.863
21 FP1 77 -68.542
21 FP1 78 38.391
21 FP1 79 82.825
21 FP1 80 1.770
21 FP1 81 -102.722
21 FP1 82 -90.515
21 FP1 83 36.438
21 FP1 84 133.606
21 FP1 85 89.172
21 FP1 86 -36.316
21 FP1 87 -84.656
21 FP1 88 -0.671
21 FP1 89 101.868
21 FP1 90 88.684
21 FP1 91 -27.039
21 FP1 92 -104.675
21 FP1 93 -56.824
21 FP1 94 42.786
21 FP1 95 56.458
21 FP1 96 -31.921
21 FP1 97 -98.816
21 FP1 98 -43.640
21 FP1 99 77.942
21 FP1 100 122.864
21 FP1 101 37.903
21 FP1 102 -65.613
21 FP1 103 -56.824
21 FP1 104 47.668
21 FP1 105 109.192
21 FP1 106 44.250
21 FP1 107 -71.472
21 FP1 108 -97.839
21 FP1 109 -11.902
21 FP1 110 64.758
21 FP1 111 27.649
21 FP1 112 -71.960
21 FP1 113 -95.398
21 FP1 114 2.747
21 FP1 115 113.586
21 FP1 116 104.309
21 FP1 117 -8.972
21 FP1 118 -81.726
21 FP1 119 -23.621
21 FP1 120 85.266
21 FP1 121 102.356
21 FP1 122 0.793
21 FP1 123 -97.839
21 FP1 124 -76.355
21 FP1 125 25.208
21 FP1 126 66.711
21 FP1 127 -7.507
21 FP1 128 -96.375
21 FP1 129 -76.843
21 FP1 130 36.926
21 FP1 131 103.821
21 FP1 132 37.903
21 FP1 133 -77.332
21 FP1 134 -91.980
21 FP1 135 17.883
21 FP1 136 120.422
21 FP1 137 90.637
21 FP1 138 -35.339
21 FP1 139 -105.164
21 FP1 140 -43.152
21 FP1 141 57.434
21 FP1 142 61.340
21 FP1 143 -34.851
21 FP1 144 -101.746
21 FP1 145 -49.988
21 FP1 146 54.016
21 FP1 147 70.618
21 FP1 148 -25.574
21 FP1 149 -109.558
21 FP1 150 -63.660
21 FP1 151 68.176
21 FP1 152 133.606
21 FP1 153 57.922
21 FP1 154 -59.753
21 FP1 155 -71.960
21 FP1 156 30.090
21 FP1 157 110.657
21 FP1 158 62.805
21 FP1 159 -56.824
21 FP1 160 -103.699
21 FP1 161 -29.480
21 FP1 162 57.434
21 FP1 163 39.368
21 FP1 164 -57.800
21 FP1 165 -97.839
21 FP1 166 -13.855
21 FP1 167 102.356
21 FP1 168 112.122
21 FP1 169 7.141
21 FP1 170 -76.843
21 FP1 171 -35.339
21 FP1 172 73.547
21 FP1 173 106.262
21 FP1 174 16.907
21 FP1 175 -85.632
21 FP1 176 -75.378
21 FP1 177 25.696
21 FP1 178 79.895
21 FP1 179 12.512
21 FP1 180 -88.562
21 FP1 181 -91.980
21 FP1 182 8.606
21 FP1 183 84.290
21 FP1 184 31.555
21 FP1 185 -83.679
21 FP1 186 -108.093
21 FP1 187 1.282
21 FP1 188 121.399
21 FP1 189 113.586
21 FP1 190 -6.531
21 FP1 191 -86.609
21 FP1 192 -29.968
21 FP1 193 83.801
21 FP1 194 104.797
21 FP1 195 3.235
21 FP1 196 -96.863
21 FP1 197 -78.796
21 FP1 198 21.301
21 FP1 199 64.758
21 FP1 200 -6.531
21 FP1 201 -92.957
21 FP1 202 -70.984
21 FP1 203 42.786
21 FP1 204 110.657
21 FP1 205 48.645
21 FP1 206 -64.148
21 FP1 207 -81.238
21 FP1 208 21.301
21 FP1 209 114.075
21 FP1 210 78.918
21 FP1 211 -43.152
21 FP1 212 -106.628
21 FP1 213 -44.128
21 FP1 214 50.598
21 FP1 215 48.645
21 FP1 216 -46.082
21 FP1 217 -103.699
21 FP1 218 -41.687
21 FP1 219 62.805
21 FP1 220 73.059
21 FP1 221 -30.945
21 FP1 222 -115.906
21 FP1 223 -64.148
21 FP1 224 73.547
21 FP1 225 137.024
21 FP1 226 55.969
21 FP1 227 -67.078
21 FP1 228 -82.703
21 FP1 229 18.372
21 FP1 230 99.426
21 FP1 231 52.551
21 FP1 232 -61.707
21 FP1 233 -100.769
21 FP1 234 -23.132
21 FP1 235 63.293
21 FP1 236 40.833
21 FP1 237 -60.730
21 FP1 238 -100.281
21 FP1 239 -12.390
21 FP1 240 104.797
21 FP1 241 113.098
21 FP1 242 7.141
21 FP1 243 -77.820
21 FP1 244 -35.339
21 FP1 245 74.036
21 FP1 246 105.286
21 FP1 247 12.512
21 FP1 248 -91.003
21 FP1 249 -83.679
21 FP1 250 13.977
21 FP1 251 66.711
21 FP1 252 2.258
21 FP1 253 -89.539
21 FP1 254 -77.820
21 FP1 255 38.879
21 FP2 0 -5.910
21 FP2 1 -4.934
